"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72641014837","2025-01-11","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  27.6","24","  20.4","24","1008.2","17","975.9","24","  9.5","24","  3.8","24","  8.9","999.9","  32.0"," ","  23.0"," "," 0.01","G","999.9","001000"
"72641014837","2025-01-12","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  28.5","24","  21.9","24","1008.0","14","974.7","24","  8.8","24","  9.4","24"," 14.0"," 22.0","  32.0"," ","  24.1"," "," 0.00","G","999.9","011000"
"72641014837","2025-01-13","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  13.2","24","   2.4","24","1017.6","24","984.8","24","  9.7","24","  8.4","24"," 13.0"," 21.0","  32.0"," ","   3.0"," "," 0.00","G","999.9","001000"
"72641014837","2025-01-14","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","   9.5","24","  -1.4","24","1025.7","23","992.0","24","  8.9","24","  5.8","24"," 11.1"," 18.1","  16.0"," ","   1.0"," "," 0.02","G","999.9","001000"
"72641014837","2025-01-15","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","   9.8","24","  -0.4","24","1030.2","24","996.0","24"," 10.0","24","  4.2","24","  9.9"," 19.0","  23.0"," ","   1.0"," "," 0.00","I","999.9","000000"
"72641014837","2025-01-16","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  28.5","24","  18.5","24","1012.9","21","980.4","24","  9.8","24","  7.4","24"," 13.0"," 21.0","  36.0","*","  19.9","*"," 0.00","G","999.9","001000"
"72641014837","2025-01-17","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  34.3","24","  23.0","24","1007.2","24","974.6","24"," 10.0","24","  7.8","24"," 17.1"," 28.0","  50.0"," ","  24.1"," "," 0.00","G","999.9","000000"
"72641014837","2025-01-18","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  28.0","24","  11.6","24","1010.0","24","978.6","24"," 10.0","24","  9.8","24"," 14.0"," 25.1","  50.0"," ","  16.0"," "," 0.00","G","999.9","001000"
"72641014837","2025-01-19","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","   3.5","24"," -11.1","24","1025.2","24","991.6","24"," 10.0","24","  9.2","24"," 12.0"," 21.0","  16.0","*","  -4.0","*"," 0.00","G","999.9","000000"
"72641014837","2025-01-20","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  -2.5","24"," -13.6","24","1030.7","20","996.7","24","  9.6","24","  5.3","24"," 12.0"," 21.0","   6.1"," ","  -6.0"," "," 0.00","G","999.9","001000"
"72641014837","2025-01-21","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  -6.3","24"," -18.1","24","1034.3","22","999.8","24"," 10.0","24","  6.4","24","  9.9"," 17.1","   3.0"," "," -13.0"," "," 0.00","G","999.9","000000"
"72641014837","2025-01-22","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","   8.3","24","  -2.8","24","1023.6","16","987.7","24","  7.1","24","  9.6","24"," 15.0"," 27.0","  21.9"," "," -11.0"," "," 0.00","G","  1.2","001000"
"72641014837","2025-01-23","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  15.5","24","   7.0","24","1022.6","19","984.0"," 8","  8.5","24","  6.9","24"," 14.0"," 22.0","  24.1"," ","   1.0"," "," 0.06","G","  1.2","001000"
"72641014837","2025-01-24","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","   4.8","24","  -4.7","24","1024.8","24","999.9"," 0"," 10.0","24","  3.9","24"," 15.0","999.9","  24.1"," ","  -8.0"," "," 0.00","G","  1.2","000000"
"72641014837","2025-01-25","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  24.4","24","  13.5","24","1017.2","24","984.4","19"," 10.0","24","  7.2","24"," 15.9"," 28.9","  37.0","*","  15.1","*"," 0.00","G","  1.2","001000"
"72641014837","2025-01-26","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  21.3","24","   8.4","24","1025.6","24","992.5","24"," 10.0","24","  5.9","24","  9.9"," 17.1","  37.9"," ","  10.0"," "," 0.00","G","999.9","000000"
"72641014837","2025-01-27","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  26.9","24","   7.9","24","1014.8","24","990.4"," 6"," 10.0","24","  7.5","24"," 13.0"," 28.0","  43.0"," ","  12.0"," "," 0.00","G","999.9","000000"
"72641014837","2025-01-28","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  34.1","24","  20.2","24","1005.8","24","999.9"," 0"," 10.0","24","  6.5","24"," 14.0"," 27.0","  48.9"," ","  19.0"," "," 0.00","G","999.9","000000"
"72641014837","2025-01-29","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  40.3","24","  23.1","24","1007.0","24","999.9"," 0"," 10.0","24","  8.8","24"," 13.0"," 22.9","  48.9"," ","  24.3"," "," 0.00","G","999.9","000000"
"72641014837","2025-01-30","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  35.7","24","  21.6","24","1013.6","24","980.2","19"," 10.0","24","  3.6","24","  8.0"," 17.1","  57.0"," ","  21.0"," "," 0.00","G","999.9","000000"
"72641014837","2025-01-31","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  38.5","24","  29.5","24","1010.0","21","977.8","24","  7.7","24","  8.6","24"," 20.0"," 28.0","  57.0"," ","  21.2"," "," 0.00","G","999.9","100000"
"72641014837","2025-02-01","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  26.7","24","  15.8","24","1025.0","24","992.3","24"," 10.0","24","  9.4","24"," 15.9"," 20.0","  45.0"," ","  18.0"," "," 0.00","G","999.9","000000"
"72641014837","2025-02-02","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  32.3","24","  27.0","24","1016.0","21","983.6","24","  6.2","24","  7.4","24"," 15.9"," 25.1","  41.0"," ","  19.0"," "," 0.02","G","999.9","001000"
"72641014837","2025-02-03","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  34.9","24","  31.3","24","1013.7","21","981.6","24","  5.4","24","  6.7","24"," 15.0"," 22.0","  41.0"," ","  29.1"," "," 0.00","H","999.9","010000"
"72641014837","2025-02-04","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  22.0","24","   9.8","24","1028.7","24","996.0","24"," 10.0","19","  8.1","24"," 14.0"," 22.9","  37.0"," ","  10.9"," "," 0.00","G","999.9","001000"
"72641014837","2025-02-05","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  19.2","24","   6.7","24","1028.8","23","995.6","24"," 10.0","24","  8.1","24"," 14.0","999.9","  30.0","*","  12.2","*"," 0.00","G","999.9","001000"
"72641014837","2025-02-06","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  30.1","24","  20.1","24","1011.3","20","979.2","24","  8.4","21","  7.7","24"," 18.1"," 42.0","  39.0"," ","  12.9"," "," 0.01","G","999.9","011000"
"72641014837","2025-02-07","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  20.4","24","   2.6","24","1023.4","24","990.4","24"," 10.0","24","  6.6","24"," 17.1"," 35.0","  39.0"," ","  12.0"," "," 0.00","G","999.9","000000"
"72641014837","2025-02-08","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  27.4","24","  13.9","24","1019.6","22","986.2","24","  9.6","24","  5.8","24"," 13.0","999.9","  35.1"," ","  12.0"," "," 0.00","G","999.9","001000"
"72641014837","2025-02-09","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  23.2","24","  11.0","24","1025.2","24","992.4","24","  9.7","24","  6.5","24"," 13.0"," 21.0","  35.1"," ","  16.0"," "," 0.01","G","999.9","001000"
"72641014837","2025-02-10","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  18.9","24","   2.8","24","1031.9","24","998.4","24"," 10.0","24","  2.9","24","  7.0","999.9","  30.0"," ","  10.0"," "," 0.00","G","999.9","000000"
"72641014837","2025-02-11","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  18.0","24","   3.1","24","1029.2","22","996.0","24","  9.3","24","  6.3","24"," 11.1"," 14.0","  30.0"," ","  10.0"," "," 0.01","G","999.9","001000"
"72641014837","2025-02-12","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  13.3","24","   0.3","24","1021.6","24","988.1","24","  6.7","24","  7.6","24"," 13.0","999.9","  21.0"," ","   9.0"," "," 0.17","B","  2.0","001000"
"72641014837","2025-02-13","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  12.9","24","   3.6","24","1021.1","23","987.7","24","  7.4","24","  8.4","24"," 12.0"," 20.0","  18.0"," ","   5.0"," "," 0.09","B","  2.0","001000"
"72641014837","2025-02-14","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","   8.2","24","  -2.2","24","1033.7","24","999.4","24"," 10.0","24","  6.0","24"," 15.0"," 26.0","  24.1"," ","  -4.0"," "," 0.00","G","  3.1","101000"
"72641014837","2025-02-15","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  22.7","24","  18.1","24","1016.5","16","984.5","24","  5.5","24","  6.9","24"," 15.0"," 15.9","  27.0","*","  19.4","*"," 0.23","G","  5.1","101000"
"72641014837","2025-02-16","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  22.5","24","  13.9","24","1014.2","22","981.6","24","  7.7","24"," 10.5","24"," 14.0"," 25.1","  28.0"," ","  14.0"," "," 0.05","G","  3.9","001000"
"72641014837","2025-02-17","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","   3.6","24"," -10.3","24","1024.8","24","991.4","24"," 10.0","24","  6.9","24"," 11.1"," 20.0","  25.0"," ","  -4.0"," "," 0.01","G","  3.9","000000"
"72641014837","2025-02-18","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  -3.0","24"," -16.2","24","1035.0","24","000.7","24"," 10.0","24","  5.7","24","  8.0","999.9","   9.0"," "," -11.9"," "," 0.00","G","  3.9","000000"
"72641014837","2025-02-19","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","   3.0","24"," -10.5","24","1036.1","24","001.6","24"," 10.0","24","  5.3","24","  8.9","999.9","  12.9"," "," -11.0"," "," 0.00","G","  3.9","000000"
"72641014837","2025-02-20","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  10.6","24","  -1.4","24","1032.4","23","998.6","24"," 10.0","24","  5.8","24","  8.9","999.9","  25.0"," ","  -4.0"," "," 0.00","G","  3.9","000000"
"72641014837","2025-02-21","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  15.6","24","   5.3","24","1035.2","24","001.4","24"," 10.0","24","  3.7","24","  9.9"," 15.0","  27.0"," ","  -0.0"," "," 0.00","G","  3.9","000000"
"72641014837","2025-02-22","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  19.0","24","   6.9","24","1025.0","24","991.6","24"," 10.0","24","  6.4","24"," 11.1"," 17.1","  27.0"," ","   1.9"," "," 0.00","G","  3.1","000000"
"72641014837","2025-02-23","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  26.9","24","  17.5","24","1017.9","24","984.9","24"," 10.0","24","  5.0","24","  9.9","999.9","  37.9"," ","  14.0"," "," 0.00","G","  2.0","000000"
"72641014837","2025-02-24","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  42.5","24","  30.3","24","1006.0","24","974.2","24"," 10.0","24","  6.0","24","  9.9"," 15.0","  53.1","*","  34.0","*"," 0.00","G","  1.2","000000"
"72641014837","2025-02-25","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  44.7","24","  32.9","24","1008.1","24","976.7","24"," 10.0","24","  4.4","24","  9.9","999.9","  54.0"," ","  36.0"," "," 0.00","G","  1.2","010000"
"72641014837","2025-02-26","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  39.4","24","  32.4","24","1009.8","22","977.9","24","  9.3","19","  5.2","24"," 15.0","999.9","  52.0"," ","  30.0"," "," 0.00","G","  1.2","010000"
"72641014837","2025-02-27","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  39.8","24","  32.0","24","1010.8","15","978.9","24","  9.0","19","  6.2","24"," 15.9"," 28.9","  48.0"," ","  32.0"," "," 0.11","G","999.9","010000"
"72641014837","2025-02-28","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  40.9","24","  26.3","24","1003.4","24","971.4","24"," 10.0","24","  7.2","24"," 21.0"," 35.0","  55.9"," ","  27.0"," "," 0.00","G","999.9","000000"
"72641014837","2025-03-01","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  25.0","24","   7.4","24","1015.6","24","983.8","24"," 10.0","24"," 12.4","24"," 17.1"," 31.1","  37.0","*","  16.0","*"," 0.00","G","999.9","001000"
"72641014837","2025-03-02","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  20.4","24","   4.8","24","1024.9","24","991.6","24"," 10.0","24","  2.1","24","  7.0","999.9","  35.1"," ","   9.0"," "," 0.00","G","999.9","000000"
"72641014837","2025-03-03","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  35.4","24","  17.0","24","1017.1","24","984.3","24"," 10.0","24","  7.9","24"," 14.0"," 19.0","  48.0","*","  30.0","*"," 0.00","G","999.9","000000"
"72641014837","2025-03-04","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  43.2","24","  36.1","24","1005.6","19","972.6","24","  9.1","24","  7.5","24"," 14.0","999.9","  48.0"," ","  30.2"," "," 0.04","G","999.9","010000"
"72641014837","2025-03-05","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  37.9","24","  36.5","24"," 991.7","13","957.6","24","  4.7","24"," 11.6","24"," 20.0"," 38.1","  48.0"," ","  27.0"," "," 0.75","G","  1.2","011000"
"72641014837","2025-03-06","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  28.7","24","  16.6","24","1008.2","24","976.3","24","  9.9","24"," 10.9","24"," 19.0"," 34.0","  42.1"," ","  21.9"," "," 0.29","G","  1.2","001000"
"72641014837","2025-03-07","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  32.7","24","  26.2","24","1012.1","20","979.6","24","  7.9","24","  2.3","24","  7.0","999.9","  39.9"," ","  21.9"," "," 0.00","G","  1.2","011000"
"72641014837","2025-03-08","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  33.0","24","  24.3","24","1014.6","24","982.3","24","  9.9","24","  4.0","24","  8.9"," 21.0","  48.0"," ","  19.9"," "," 0.11","G","999.9","000000"
"72641014837","2025-03-09","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  42.2","24","  27.9","24","1013.5","24","981.4","24"," 10.0","24","  5.1","24","  9.9"," 21.0","  57.9"," ","  20.1"," "," 0.00","G","999.9","000000"
"72641014837","2025-03-10","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  47.8","24","  32.7","24","1007.7","24","975.8","24"," 10.0","24","  5.3","24"," 14.0"," 25.1","  66.9"," ","  28.2"," "," 0.00","G","999.9","000000"
"72641014837","2025-03-11","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  46.4","24","  28.7","24","1005.8","24","974.9","24"," 10.0","24","  8.3","24"," 18.1"," 28.0","  66.9"," ","  31.1"," "," 0.00","G","999.9","000000"
"72641014837","2025-03-12","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  38.2","24","  23.7","24","1011.3","24","979.3","24"," 10.0","24","  4.8","24","  9.9","999.9","  55.0"," ","  26.1"," "," 0.00","G","999.9","000000"
"72641014837","2025-03-13","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  43.7","24","  28.0","24","1011.7","24","979.8","24"," 10.0","24","  3.4","24"," 13.0","999.9","  64.9"," ","  26.1"," "," 0.00","G","999.9","000000"
"72641014837","2025-03-14","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  57.0","24","  39.5","24","1001.7","24","970.5","24"," 10.0","24"," 13.0","24"," 24.1"," 33.0","  77.0","*","  45.0","*"," 0.03","G","999.9","010010"
"72641014837","2025-03-15","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  54.6","24","  43.1","24"," 988.2","24","957.6","24","  8.7","24"," 13.3","24"," 19.0"," 38.1","  78.1"," ","  39.9"," "," 0.04","G","999.9","010000"
"72641014837","2025-03-16","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  33.2","24","  20.6","24","1002.2","24","971.1","24"," 10.0","24"," 10.2","24"," 14.0"," 26.0","  41.0","*","  27.0","*"," 0.01","G","999.9","000000"
"72641014837","2025-03-17","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  35.5","24","  15.9","24","1016.3","24","983.6","24"," 10.0","24","  8.6","24"," 28.9"," 35.9","  55.9"," ","  19.9"," "," 0.00","G","999.9","000000"
"72641014837","2025-03-18","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  50.2","24","  33.0","24","1007.3","24","975.6","24"," 10.0","24","  7.7","24"," 14.0"," 20.0","  63.0","*","  36.0","*"," 0.00","G","999.9","000000"
"72641014837","2025-03-19","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  37.8","24","  32.9","24","1003.9","18","971.4","24","  7.9","24"," 12.9","24"," 22.9"," 32.1","  63.0"," ","  33.1"," "," 0.00","G","999.9","011010"
"72641014837","2025-03-20","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  32.5","24","  21.4","24","1011.7","19","977.8","24","  7.9","24"," 13.9","24"," 22.0"," 36.9","  39.9"," ","  27.0"," "," 0.78","G","999.9","011000"
"72641014837","2025-03-21","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  40.5","24","  22.4","24","1008.6","24","976.2","24"," 10.0","24","  8.2","24"," 14.0"," 22.9","  57.9"," ","  28.0"," "," 0.02","G","999.9","000000"
"72641014837","2025-03-22","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  38.0","24","  16.5","24","1011.2","24","979.8","24"," 10.0","24","  6.1","24"," 13.0"," 26.0","  57.9"," ","  26.1"," "," 0.00","G","999.9","000000"
"72641014837","2025-03-23","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  39.3","24","  26.4","24","1010.6","22","977.2","24","  9.1","24"," 10.3","24"," 20.0"," 29.9","  50.0"," ","  26.1"," "," 0.00","G","999.9","010000"
"72641014837","2025-03-24","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  35.7","24","  23.7","24","1006.1","21","974.5","24","  9.6","24"," 11.1","24"," 15.9"," 29.9","  50.0"," ","  30.0"," "," 0.72","G","999.9","011000"
"72641014837","2025-03-25","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  34.9","24","  20.6","24","1015.8","24","983.8","24"," 10.0","24","  4.3","24"," 12.0"," 22.0","  48.0"," ","  24.1"," "," 0.00","G","999.9","000000"
"72641014837","2025-03-26","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  38.9","24","  22.5","24","1022.1","24","989.8","24"," 10.0","24","  2.9","24","  8.0"," 17.1","  55.0"," ","  24.1"," "," 0.00","G","999.9","000000"
"72641014837","2025-03-27","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  48.4","24","  30.2","24","1020.9","24","988.9","24"," 10.0","24","  3.0","24"," 12.0"," 19.0","  57.9","*","  42.1","*"," 0.00","G","999.9","010000"
"72641014837","2025-03-28","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  57.3","24","  45.8","24","1009.1","19","978.6","23","  9.0","24","  9.7","24"," 15.9"," 27.0","  78.1"," ","  41.0"," "," 0.50","G","999.9","010010"
"72641014837","2025-03-29","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  55.5","24","  45.8","24","1007.3","24","976.5","24","  9.7","24","  8.2","24"," 12.0"," 22.9","  78.1"," ","  37.9"," "," 0.00","H","999.9","010000"
"72641014837","2025-03-30","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  36.8","24","  35.8","24","1006.1","15","973.9","24","  5.3","24","  9.1","24"," 15.9","999.9","  39.0","*","  35.1","*"," 0.52","G","999.9","010010"
"72641014837","2025-03-31","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  35.4","24","  26.8","24","1012.9","20","978.8","22","  8.7","24","  8.9","24"," 12.0"," 22.9","  46.0"," ","  28.9"," "," 0.10","G","999.9","011000"
"72641014837","2025-04-01","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  33.7","24","  19.4","24","1020.3","24","987.8","19"," 10.0","24","  9.1","24"," 15.9"," 22.9","  46.0"," ","  24.1"," "," 0.01","G","999.9","000000"
"72641014837","2025-04-02","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  41.6","24","  35.7","24","1002.5","18","971.9","24","  8.9","24"," 15.3","24"," 22.9"," 29.9","  64.9"," ","  24.3"," "," 0.38","G","999.9","011010"
"72641014837","2025-04-03","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  46.7","24","  33.9","24","1007.5","22","976.3","24"," 10.0","24","  9.1","24"," 15.0"," 34.0","  66.0"," ","  35.1"," "," 0.35","G","999.9","010000"
"72641014837","2025-04-04","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  39.1","24","  30.9","24","1024.2","24","991.8","24"," 10.0","24","  5.0","24","  9.9","999.9","  51.1"," ","  27.0"," "," 0.00","G","999.9","000000"
"72641014837","2025-04-05","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  43.9","24","  31.8","24","1020.2","24","988.1","24"," 10.0","24","  7.4","24"," 14.0"," 22.9","  51.1"," ","  27.1"," "," 0.00","G","999.9","010000"
"72641014837","2025-04-06","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  39.3","24","  16.2","24","1020.5","24","988.1","24"," 10.0","24","  4.6","24","  8.0","999.9","  53.1"," ","  26.1"," "," 0.00","G","999.9","000000"
"72641014837","2025-04-07","43.14069","-89.34521","261.7","MADISON DANE CO REGIONAL AIRPORT, WI US","  40.2","24","  21.2","24","1013.2","20","981.5","24","  9.4","24"," 11.2","24"," 22.0"," 29.9","  53.1"," ","  26.2"," "," 0.00","G","999.9","001000"
