State,AREA1,date,TAVG_x,TAVG_NORYR,TMAX,TMAX_NORYR,TMIN,TMIN_NORYR,PRCP_x,PRCP_NORYR,WEEK_NO,DATE,MAX,MIN,PRCP_y,TAVG_y
UTAH,UT,2025-05-05,13.149999618530273,13.899999618530273,21.200000762939453,22.899999618530273,4.650000095367432,5.0,21.350000381469727,11.5,19,2024-05-12,18.10048678340732,2.351001414210909,7.0895445476436185,10.225744098809114
UTAH,UT,2025-05-12,15.949999809265137,15.350000381469727,24.75,24.399999618530273,7.150000095367432,6.300000190734863,13.100000381469727,11.199999809265137,20,2024-05-19,26.984536095139813,7.322693989876653,0.9919368421052632,17.153615042508232
UTAH,UT,2025-05-19,16.950000762939453,16.25,25.950000762939453,25.350000381469727,7.900000095367432,7.25,10.149999618530273,11.25,21,2024-05-26,23.21244314489929,5.464450478046969,4.815379532163743,14.338446811473128
UTAH,UT,2025-05-26,18.950000762939453,17.950000762939453,28.25,27.149999618530273,9.300000190734863,8.300000190734863,10.100000381469727,10.25,22,2024-06-02,29.07261904761905,8.913700918964077,0.0254,18.99315998329157
UTAH,UT,2025-06-02,20.350000381469727,19.649999618530273,29.950000762939453,29.049999237060547,10.25,9.550000190734863,10.850000381469727,11.649999618530273,23,2024-06-09,32.598684210526315,13.443720412141465,0.4931461988304094,23.02120231133389
UTAH,UT,2025-06-09,21.299999237060547,20.600000381469727,30.899999618530273,30.0,11.199999809265137,10.449999809265137,8.449999809265137,9.300000190734863,24,2024-06-16,34.61576858813701,14.668024227234753,0.1604210526315789,24.641896407685884
UTAH,UT,2025-06-16,24.200000762939453,22.399999618530273,33.849998474121094,31.850000381469727,13.300000190734863,11.800000190734863,2.4000000953674316,4.349999904632568,25,2024-06-23,31.664995822890564,11.668817878028404,1.5367,21.66690685045948
UTAH,UT,2025-06-23,26.049999237060547,24.299999237060547,35.599998474121094,33.79999923706055,14.899999618530273,13.449999809265137,0.550000011920929,2.3499999046325684,26,2024-06-30,35.60600111389585,17.22191125963056,3.122343274853801,26.413956186763205
UTAH,UT,2025-06-30,27.850000381469727,25.450000762939453,37.25,34.75,16.950000762939453,14.899999618530273,3.299999952316284,4.150000095367432,27,2024-07-07,33.89699248120301,13.200187969924812,0.0508,23.54859022556391
UTAH,UT,2025-07-07,27.75,26.100000381469727,36.900001525878906,35.29999923706055,17.649999618530273,16.0,5.5,5.650000095367432,28,2024-07-14,37.81364058293882,17.30706163557041,0.0,27.56035110925461
UTAH,UT,2025-07-14,28.0,26.75,36.95000076293945,35.75,18.350000381469727,16.899999618530273,6.849999904632568,5.699999809265137,29,2024-07-21,36.34444444444444,18.448236331569664,0.8212666666666667,27.39634038800705
UTAH,UT,2025-07-21,27.850000381469727,26.600000381469727,36.79999923706055,35.650001525878906,18.799999237060547,17.299999237060547,8.350000381469727,7.300000190734863,30,2024-07-28,36.08933376469496,18.10670740030905,3.163781011351909,27.09802058250201
UTAH,UT,2025-07-28,28.0,26.049999237060547,37.20000076293945,35.20000076293945,18.799999237060547,16.950000762939453,8.25,7.949999809265137,31,2024-08-04,36.300640490114176,15.847110832637147,0.8118345029239766,26.073875661375663
UTAH,UT,2025-08-04,26.899999618530273,25.549999237060547,35.79999923706055,34.599998474121094,17.75,16.149999618530273,7.199999809265137,5.949999809265137,32,2024-08-11,36.26130658891237,19.090225700416617,5.148126522187822,27.675766144664493
UTAH,UT,2025-08-11,26.450000762939453,25.200000762939453,35.599998474121094,34.349998474121094,16.649999618530273,15.550000190734863,4.400000095367432,5.099999904632568,33,2024-08-18,32.729706209969365,15.703531978093382,12.254905847953214,24.216619094031376
UTAH,UT,2025-08-18,26.0,24.600000381469727,35.150001525878906,33.849998474121094,16.5,15.149999618530273,5.800000190734863,5.75,34,2024-08-25,32.444746124570685,16.3242666852316,6.540574269005848,24.384506404901146
UTAH,UT,2025-08-25,25.200000762939453,23.700000762939453,34.54999923706055,33.099998474121094,15.649999618530273,14.25,4.400000095367432,5.800000190734863,35,2024-09-01,31.24431913116124,10.895258980785297,0.1336842105263157,21.069789055973267
UTAH,UT,2025-09-01,23.950000762939453,22.149999618530273,33.5,31.700000762939453,14.300000190734863,12.800000190734863,4.599999904632568,5.849999904632568,36,2024-09-08,32.73312420484763,12.99298150059244,0.8004320261437908,22.863052852720035
UTAH,UT,2025-09-08,21.850000381469727,20.100000381469727,31.399999618530273,29.700000762939453,12.300000190734863,10.850000381469727,8.25,8.600000381469727,37,2024-09-15,30.32484683932052,11.363979392926762,0.496859649122807,20.84441311612364
UTAH,UT,2025-09-15,19.700000762939453,18.299999237060547,29.549999237060547,27.950000762939453,10.199999809265137,9.100000381469727,9.100000381469727,10.350000381469727,38,2024-09-22,26.43208020050125,8.799410563445651,2.0393526315789474,17.61574538197345
UTAH,UT,2025-09-22,18.5,16.75,28.25,26.549999237060547,9.350000381469727,7.699999809265137,7.900000095367432,9.300000190734863,39,2024-09-29,30.95846560846561,9.67125220458554,0.0,20.314858906525576
UTAH,UT,2025-09-29,16.649999618530273,14.850000381469727,26.450000762939453,24.5,7.75,6.199999809265137,10.199999809265137,10.75,40,2024-10-06,29.95553467000835,8.300396825396826,0.0,19.127965747702596
UTAH,UT,2025-10-06,14.149999618530273,12.449999809265137,23.799999237060547,22.0,5.699999809265137,4.099999904632568,14.350000381469727,12.949999809265137,41,2024-10-13,28.712640397289523,8.866778056251741,0.3022748538011696,18.789709226770636
UTAH,UT,2025-10-13,12.75,11.149999618530273,22.600000381469727,20.850000381469727,4.349999904632568,2.75,10.0,11.399999618530273,42,2024-10-20,21.442961980113683,6.176847347125985,13.294457860337117,13.809904663619832
UTAH,UT,2025-10-20,11.050000190734863,9.649999618530273,20.75,19.100000381469727,3.0,1.5,8.75,8.850000381469727,43,2024-10-27,20.98454469507101,3.5522138680033417,0.3876842105263158,12.268379281537175
